experiment_id,method,source_dataset,target_dataset,source_domain,target_domain,label_space,canonical_labels,model_architecture,evaluation_metrics,random_seed,source_split_version,target_split_version,split_version,preprocessing_version,input_length,source_root,target_root,split,label,threshold,accuracy,auroc,auprc,f1_score,prec,rec,sensitivity,spec,aprec,br_score,tn,fp,fn,tp,support
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,AF,0.028935685753822327,0.9717098492707382,0.9922132675179245,0.6846348324567194,0.5800871112201705,0.4173360402506841,0.9509251810136766,0.9509251810136766,0.9721459164082115,0.8354328933633366,0.006356257187438379,230384,6601,244,4728,4972
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,RBBB,0.031584735959768295,0.9802733543563525,0.995787736455846,0.7827162810737202,0.7339909714094633,0.5877889850932786,0.9770029673590505,0.9770029673590505,0.9803670653056539,0.8531228914179065,0.007351948541544466,230599,4618,155,6585,6740
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,LBBB,0.022334815934300423,0.9832614886116128,0.9973183279492506,0.7455601020810182,0.6722770674866484,0.5119546462903624,0.9787935909519322,0.9787935909519322,0.9833412560524666,0.871580125690145,0.004701376938624036,233753,3960,90,4154,4244
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,1dAVB,0.031211331486701965,0.94325437991048,0.9879933498903877,0.5949580497525776,0.36216668215181635,0.2228319899388327,0.9665261591867097,0.9665261591867097,0.9428599048435635,0.6331168391405056,0.00902836440705212,224329,13595,135,3898,4033
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,SB,0.02426695078611374,0.9518385498249688,0.9878889753755558,0.6052520926141713,0.39449207586386076,0.24813701137403582,0.9617430960222955,0.9617430960222955,0.9516742993991849,0.5509908636057483,0.010248295940275905,226508,11502,151,3796,3947
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_train,ST,0.021722564473748207,0.962815706923131,0.9937605827182672,0.6757736332233829,0.5369769955226185,0.3695806177387362,0.9815616180620884,0.9815616180620884,0.9623946721207562,0.7738098929805662,0.009019647232783123,227743,8899,98,5217,5315
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_validation,AF,0.028935685753822327,0.9683467391933337,0.9871930524144108,0.6581872928789364,0.546058091286307,0.3868312757201646,0.9280677009873061,0.9280677009873061,0.9691903228665111,0.7453231378557,0.008510151448502867,32810,1043,51,658,709
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_validation,RBBB,0.031584735959768295,0.9800069440425901,0.9936698717948718,0.776919484260387,0.7293380336858597,0.585166561910748,0.9677754677754677,0.9677754677754677,0.9803571428571428,0.8321951415441068,0.007893355426556057,32940,660,31,931,962
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_validation,LBBB,0.022334815934300423,0.9810774839419015,0.9955200469098624,0.7181631259167035,0.6390728476821191,0.48009950248756217,0.9554455445544554,0.9554455445544554,0.9815349275533043,0.7872320623428046,0.005934222997170337,33329,627,27,579,606
source_only_cross_domain,source_only,CODE15,PTBXL,code15_brazil,ptbxl_germany,canonical_six_label,AF|RBBB|LBBB|1dAVB|SB|ST,resnet1d,macro_accuracy|macro_auroc|macro_auprc|macro_f1_score|macro_prec|macro_rec|macro_sensitivity|macro_spec|macro_aprec|macro_br_score|score_macro_auroc|score_micro_auroc|score_macro_auprc|score_micro_auprc,42,patient_level_random_seed42,official_strat_fold,source:patient_level_random_seed42|target:official_strat_fold,shared_alignment_v1,5000,/data/padmalab_external/special_project/public_datasets/code_15,/data/padmalab_external/special_project/public_datasets/WFDB_PTBXL,source_validation,1dAVB,0.031211331486701965,0.9446791273653145,0.983436379909156,0.5848272739667879,0.3609625668449198,0.22304832713754646,0.9457092819614711,0.9457092819614711,0.9446618222470654,0.5755911308398967,0.00969445265149265,32110,1881,31,540,571
